application_id;pd;initinal_payment;delay
4378;0.054;0.191;0
4379;0.081;0.329;0
4380;0.09;0.168;0
4381;0.13;0.258;0
4382;0.023;0.32;0
4383;0.047;0.226;0
4384;0.017;0.314;0
4385;0.061;0.176;0
4386;0.033;0.336;0
4387;0.11;0.337;0
4388;0.03;0.144;0
4389;0.047;0.222;1
4390;0.021;0.149;0
4391;0.048;0.225;1
4392;0.022;0.372;0
4393;0.02;0.241;0
4394;0.027;0.261;0
4395;0.038;0.329;0
4396;0.038;0.142;0
4397;0.043;0.344;0
4398;0.058;0.33;0
4399;0.044;0.278;0
4400;0.037;0.349;0
4401;0.187;0.223;0
4402;0.037;0.203;0
4403;0.05;0.25;0
4404;0.024;0.327;0
4405;0.062;0.293;0
4406;0.031;0.311;0
4407;0.027;0.223;0
4408;0.071;0.136;0
4409;0.079;0.283;0
4410;0.046;0.211;0
4411;0.074;0.181;0
4412;0.058;0.332;0
4413;0.051;0.17;0
4414;0.055;0.311;0
4415;0.02;0.452;0
4416;0.151;0.073;0
4417;0.116;0.305;0
4418;0.051;0.161;0
4419;0.04;0.16;0
4420;0.032;0.341;0
4421;0.025;0.37;0
4422;0.035;0.423;0
4423;0.056;0.266;0
4424;0.031;0.334;0
4425;0.048;0.166;0
4426;0.032;0.223;0
4427;0.038;0.219;0
4428;0.106;0.327;0
4429;0.024;0.314;0
4430;0.024;0.143;0
4431;0.058;0.381;0
4432;0.043;0.353;0
4433;0.026;0.222;1
4434;0.103;0.27;0
4435;0.031;0.088;0
4436;0.027;0.278;0
4437;0.105;0.273;0
4438;0.107;0.291;0
4439;0.048;0.391;1
4440;0.038;0.355;0
4441;0.028;0.187;0
4442;0.061;0.337;0
4443;0.028;0.324;0
4444;0.02;0.344;0
4445;0.052;0.183;0
4446;0.088;0.223;0
4447;0.024;0.274;0
4448;0.035;0.381;0
4449;0.066;0.196;0
4450;0.053;0.312;0
4451;0.023;0.163;0
4452;0.024;0.295;0
4453;0.037;0.228;0
4454;0.096;0.25;0
4455;0.057;0.25;0
4456;0.038;0.243;0
4457;0.036;0.167;0
4458;0.046;0.294;0
4459;0.02;0.292;0
4460;0.02;0.315;0
4461;0.038;0.389;0
4462;0.025;0.255;0
4463;0.019;0.37;0
4464;0.019;0.336;0
4465;0.018;0.366;0
4466;0.055;0.237;0
4467;0.05;0.258;0
4468;0.051;0.328;0
4469;0.066;0.21;0
4470;0.025;0.313;0
4471;0.024;0.233;0
4472;0.027;0.369;0
4473;0.032;0.24;0
4474;0.028;0.234;0
4475;0.089;0.083;1
4476;0.08;0.313;0
4477;0.028;0.266;0
4478;0.035;0.156;0
4479;0.024;0.298;0
4480;0.053;0.326;0
4481;0.045;0.411;0
4482;0.075;0.248;0
4483;0.038;0.374;0
4484;0.035;0.357;0
4485;0.029;0.337;0
4486;0.037;0.368;0
4487;0.044;0.237;0
4488;0.062;0.312;0
4489;0.053;0.309;0
4490;0.066;0.223;0
4491;0.036;0.149;0
4492;0.058;0.131;0
4493;0.031;0.326;0
4494;0.034;0.257;0
4495;0.085;0.275;0
4496;0.06;0.264;0
4497;0.08;0.279;0
4498;0.04;0.237;0
4499;0.035;0.317;0
4500;0.043;0.271;0
4501;0.03;0.345;0
4502;0.084;0.362;0
4503;0.033;0.344;0
4504;0.041;0.283;0
4505;0.064;0.333;0
4506;0.105;0.282;0
4507;0.042;0.394;0
4508;0.057;0.334;1
4509;0.108;0.132;0
4510;0.068;0.377;0
4511;0.043;0.204;0
4512;0.054;0.356;0
4513;0.016;0.277;0
4514;0.079;0.206;0
4515;0.014;0.322;0
4516;0.03;0.309;0
4517;0.056;0.345;0
4518;0.032;0.372;0
4519;0.02;0.252;0
4520;0.07;0.386;0
4521;0.058;0.254;0
4522;0.077;0.153;0
4523;0.106;0.118;1
4524;0.05;0.287;0
4525;0.057;0.261;0
4526;0.028;0.28;0
4527;0.042;0.153;0
4528;0.044;0.233;0
4529;0.078;0.28;0
4530;0.029;0.315;0
4531;0.03;0.355;0
4532;0.055;0.367;0
4533;0.049;0.248;0
4534;0.044;0.248;0
4535;0.099;0.174;0
4536;0.212;0.195;0
4537;0.023;0.265;0
4538;0.056;0.373;0
4539;0.018;0.328;0
4540;0.039;0.112;0
4541;0.056;0.212;0
4542;0.093;0.313;0
4543;0.021;0.361;0
4544;0.042;0.295;0
4545;0.041;0.271;0
4546;0.062;0.276;0
4547;0.038;0.263;0
4548;0.019;0.259;0
4549;0.052;0.303;0
4550;0.049;0.303;0
4551;0.027;0.268;0
4552;0.048;0.334;0
4553;0.019;0.421;0
4554;0.107;0.182;0
4555;0.087;0.31;0
4556;0.051;0.251;0
4557;0.081;0.189;0
4558;0.094;0.263;0
4559;0.068;0.418;0
4560;0.053;0.352;0
4561;0.024;0.268;0
4562;0.051;0.233;0
4563;0.013;0.31;0
4564;0.045;0.249;0
4565;0.105;0.271;0
4566;0.043;0.243;0
4567;0.091;0.223;0
4568;0.033;0.383;0
4569;0.032;0.295;0
4570;0.059;0.226;0
4571;0.087;0.333;0
4572;0.039;0.241;0
4573;0.03;0.209;0
4574;0.037;0.348;0
4575;0.043;0.23;0
4576;0.103;0.346;0
4577;0.043;0.268;0
4578;0.03;0.202;0
4579;0.028;0.254;0
4580;0.029;0.333;0
4581;0.035;0.222;0
4582;0.084;0.098;1
4583;0.024;0.282;0
4584;0.038;0.172;0
4585;0.029;0.326;0
4586;0.042;0.355;0
4587;0.019;0.354;0
4588;0.05;0.255;0
4589;0.076;0.329;0
4590;0.044;0.247;0
4591;0.086;0.281;0
4592;0.029;0.385;0
4593;0.035;0.397;0
4594;0.033;0.399;0
4595;0.083;0.296;0
4596;0.018;0.344;0
4597;0.036;0.216;0
4598;0.047;0.261;0
4599;0.068;0.342;0
4600;0.033;0.363;0
4601;0.022;0.254;0
4602;0.164;0.424;0
4603;0.034;0.268;0
4604;0.041;0.153;0
4605;0.034;0.375;0
4606;0.051;0.28;0
4607;0.025;0.388;0
4608;0.012;0.34;0
4609;0.028;0.352;0
4610;0.034;0.294;0
4611;0.072;0.248;0
4612;0.051;0.161;0
4613;0.068;0.32;0
4614;0.046;0.347;0
4615;0.072;0.212;0
4616;0.09;0.382;0
4617;0.023;0.311;0
4618;0.018;0.339;0
4619;0.043;0.264;0
4620;0.048;0.225;0
4621;0.147;0.25;0
4622;0.095;0.198;0
4623;0.061;0.154;0
4624;0.021;0.212;0
4625;0.087;0.101;0
4626;0.061;0.341;0
4627;0.05;0.334;0
4628;0.062;0.398;0
4629;0.034;0.354;0
4630;0.049;0.311;0
4631;0.093;0.229;0
4632;0.019;0.249;0
4633;0.096;0.343;0
4634;0.039;0.132;0
4635;0.044;0.179;0
4636;0.105;0.175;0
4637;0.015;0.386;0
4638;0.034;0.22;0
4639;0.051;0.286;0
4640;0.04;0.406;0
4641;0.13;0.257;0
4642;0.032;0.328;0
4643;0.038;0.274;0
4644;0.056;0.17;0
4645;0.032;0.367;0
4646;0.057;0.369;0
4647;0.035;0.309;0
4648;0.042;0.113;0
4649;0.029;0.327;0
4650;0.045;0.28;0
4651;0.038;0.149;0
4652;0.099;0.348;0
4653;0.019;0.371;0
4654;0.063;0.156;0
4655;0.083;0.25;0
4656;0.036;0.274;0
4657;0.027;0.362;0
4658;0.036;0.37;0
4659;0.072;0.257;0
4660;0.052;0.352;0
4661;0.099;0.346;0
4662;0.029;0.176;0
4663;0.07;0.284;0
4664;0.025;0.318;0
4665;0.026;0.272;0
4666;0.046;0.154;0
4667;0.089;0.143;0
4668;0.07;0.148;0
4669;0.025;0.332;0
4670;0.019;0.382;0
4671;0.047;0.271;0
4672;0.039;0.253;0
4673;0.044;0.245;0
4674;0.1;0.1;0
4675;0.024;0.407;0
4676;0.044;0.227;0
4677;0.032;0.195;0
4678;0.073;0.133;0
4679;0.064;0.242;0
4680;0.031;0.314;0
4681;0.066;0.251;0
4682;0.073;0.259;0
4683;0.016;0.27;0
4684;0.045;0.171;0
4685;0.036;0.226;0
4686;0.036;0.283;0
4687;0.039;0.233;0
4688;0.12;0.097;0
4689;0.119;0.342;0
4690;0.052;0.197;0
4691;0.042;0.395;0
4692;0.028;0.34;0
4693;0.016;0.433;0
4694;0.049;0.336;0
4695;0.021;0.204;0
4696;0.043;0.332;0
4697;0.044;0.355;0
4698;0.125;0.138;0
4699;0.079;0.19;0
4700;0.121;0.168;0
4701;0.081;0.155;1
4702;0.03;0.333;0
4703;0.181;0.133;0
4704;0.036;0.395;0
4705;0.034;0.221;0
4706;0.073;0.241;0
4707;0.051;0.29;0
4708;0.031;0.352;0
4709;0.066;0.206;1
4710;0.05;0.329;0
4711;0.013;0.326;0
4712;0.098;0.19;0
4713;0.031;0.334;0
4714;0.054;0.303;0
4715;0.028;0.31;0
4716;0.095;0.187;1
4717;0.029;0.271;0
4718;0.043;0.267;0
4719;0.133;0.288;0
4720;0.029;0.278;0
4721;0.037;0.353;0
4722;0.041;0.136;0
4723;0.085;0.213;0
4724;0.145;0.139;0
4725;0.028;0.373;0
4726;0.039;0.183;0
4727;0.084;0.377;0
4728;0.043;0.283;0
4729;0.107;0.358;0
4730;0.024;0.252;0
4731;0.036;0.364;0
4732;0.097;0.238;0
4733;0.041;0.346;0
4734;0.058;0.416;0
4735;0.035;0.34;0
4736;0.056;0.173;0
4737;0.041;0.303;0
4738;0.049;0.395;0
4739;0.047;0.184;0
4740;0.021;0.276;0
4741;0.038;0.219;0
4742;0.032;0.313;0
4743;0.042;0.228;0
4744;0.033;0.306;0
4745;0.053;0.366;0
4746;0.079;0.34;0
4747;0.035;0.158;0
4748;0.13;0.279;0
4749;0.052;0.209;0
4750;0.042;0.344;0
4751;0.021;0.376;0
4752;0.076;0.116;1
4753;0.017;0.424;0
4754;0.036;0.197;0
4755;0.042;0.282;0
4756;0.035;0.167;0
4757;0.127;0.252;0
4758;0.023;0.364;0
4759;0.087;0.364;0
4760;0.038;0.22;0
4761;0.032;0.307;0
4762;0.036;0.392;0
4763;0.022;0.35;0
4764;0.047;0.298;0
4765;0.057;0.309;1
4766;0.039;0.351;0
4767;0.12;0.224;0
4768;0.092;0.177;0
4769;0.026;0.208;0
4770;0.062;0.352;0
4771;0.042;0.34;0
4772;0.031;0.315;0
4773;0.022;0.348;0
4774;0.077;0.266;0
4775;0.042;0.216;1
4776;0.041;0.256;0
4777;0.034;0.406;0
4778;0.045;0.345;0
4779;0.027;0.398;0
4780;0.174;0.164;0
4781;0.029;0.314;0
4782;0.035;0.283;0
4783;0.019;0.321;0
4784;0.048;0.205;0
4785;0.027;0.313;0
4786;0.05;0.205;0
4787;0.04;0.272;0
4788;0.071;0.302;0
4789;0.075;0.35;0
4790;0.047;0.251;0
4791;0.021;0.309;0
4792;0.072;0.386;0
4793;0.028;0.208;0
4794;0.049;0.329;0
4795;0.063;0.22;0
4796;0.039;0.373;0
4797;0.05;0.297;0
4798;0.05;0.263;0
4799;0.062;0.377;0
4800;0.086;0.233;0
4801;0.029;0.355;0
4802;0.057;0.24;0
4803;0.081;0.304;0
4804;0.052;0.365;0
4805;0.085;0.045;0
4806;0.032;0.265;0
4807;0.03;0.397;0
4808;0.03;0.13;0
4809;0.024;0.324;0
4810;0.042;0.287;0
4811;0.042;0.119;0
4812;0.042;0.207;0
4813;0.035;0.296;0
4814;0.045;0.193;0
4815;0.046;0.312;0
4816;0.079;0.238;0
4817;0.019;0.265;0
4818;0.073;0.225;0
4819;0.033;0.266;1
4820;0.046;0.284;0
4821;0.018;0.365;0
4822;0.046;0.178;0
4823;0.025;0.37;0
4824;0.018;0.352;1
4825;0.065;0.114;0
4826;0.075;0.275;0
4827;0.056;0.337;0
4828;0.045;0.225;0
4829;0.044;0.367;0
4830;0.128;0.149;0
4831;0.079;0.376;0
4832;0.065;0.362;0
4833;0.113;0.239;1
4834;0.048;0.132;0
4835;0.218;0.193;0
4836;0.057;0.37;0
4837;0.046;0.207;0
4838;0.025;0.37;0
4839;0.084;0.265;0
4840;0.107;0.226;0
4841;0.039;0.351;0
4842;0.064;0.262;0
4843;0.043;0.295;0
4844;0.162;0.246;0
4845;0.024;0.238;0
4846;0.049;0.367;0
4847;0.064;0.384;0
4848;0.025;0.321;0
4849;0.063;0.217;0
4850;0.028;0.206;0
4851;0.075;0.181;0
4852;0.156;0.242;0
4853;0.063;0.139;0
4854;0.054;0.394;0
4855;0.074;0.252;0
4856;0.032;0.316;0
4857;0.043;0.371;0
4858;0.03;0.251;0
4859;0.051;0.315;0
4860;0.027;0.316;0
4861;0.019;0.411;0
4862;0.03;0.143;0
4863;0.033;0.251;0
4864;0.076;0.224;0
4865;0.083;0.083;0
4866;0.051;0.313;0
4867;0.034;0.271;0
4868;0.045;0.238;0
4869;0.064;0.273;0
4870;0.084;0.098;0
4871;0.029;0.334;0
4872;0.022;0.399;0
4873;0.038;0.347;0
4874;0.043;0.32;0
4875;0.041;0.226;0
4876;0.038;0.304;0
4877;0.058;0.143;0
4878;0.032;0.247;0
4879;0.051;0.182;0
4880;0.023;0.3;0
4881;0.02;0.275;0
4882;0.071;0.168;0
4883;0.049;0.243;0
4884;0.038;0.162;0
4885;0.027;0.345;0
4886;0.039;0.3;0
4887;0.049;0.16;0
4888;0.112;0.229;0
4889;0.074;0.24;0
4890;0.062;0.282;0
4891;0.013;0.364;0
4892;0.03;0.065;0
4893;0.057;0.271;0
4894;0.055;0.321;0
4895;0.021;0.253;0
4896;0.017;0.329;0
4897;0.031;0.335;0
4898;0.052;0.379;0
4899;0.043;0.473;0
4900;0.043;0.302;0
4901;0.065;0.312;0
4902;0.032;0.274;0
4903;0.042;0.235;0
4904;0.044;0.288;0
4905;0.029;0.268;0
4906;0.102;0.271;0
4907;0.136;0.153;0
4908;0.069;0.337;0
4909;0.054;0.214;0
4910;0.025;0.296;0
4911;0.027;0.302;0
4912;0.026;0.211;0
4913;0.046;0.416;0
4914;0.043;0.327;0
4915;0.035;0.24;0
4916;0.086;0.186;0
4917;0.036;0.331;0
4918;0.05;0.236;0
4919;0.043;0.165;0
4920;0.051;0.258;0
4921;0.037;0.193;0
4922;0.028;0.392;0
4923;0.031;0.319;0
4924;0.095;0.347;0
4925;0.055;0.201;0
4926;0.03;0.198;0
4927;0.054;0.2;0
4928;0.034;0.251;0
4929;0.037;0.347;0
4930;0.074;0.198;0
4931;0.02;0.316;0
4932;0.071;0.27;0
4933;0.034;0.243;0
4934;0.05;0.185;0
4935;0.022;0.452;0
4936;0.028;0.348;0
4937;0.095;0.25;0
4938;0.046;0.156;0
4939;0.095;0.203;0
4940;0.068;0.295;0
4941;0.112;0.15;0
4942;0.036;0.35;0
4943;0.021;0.339;0
4944;0.039;0.349;0
4945;0.069;0.259;0
4946;0.042;0.263;0
4947;0.051;0.195;0
4948;0.04;0.309;0
4949;0.026;0.283;0
4950;0.044;0.284;0
4951;0.035;0.343;0
4952;0.041;0.274;0
4953;0.022;0.304;0
4954;0.043;0.379;0
4955;0.119;0.27;0
4956;0.058;0.207;0
4957;0.065;0.375;0
4958;0.06;0.194;0
4959;0.051;0.26;0
4960;0.077;0.205;0
4961;0.014;0.379;0
4962;0.029;0.351;0
4963;0.04;0.449;0
4964;0.07;0.292;0
4965;0.051;0.323;0
4966;0.026;0.319;0
4967;0.029;0.338;0
4968;0.049;0.235;0
4969;0.044;0.235;0
4970;0.024;0.356;0
4971;0.067;0.314;0
4972;0.119;0.227;0
4973;0.092;0.363;0
4974;0.021;0.339;0
4975;0.064;0.217;0
4976;0.029;0.167;0
4977;0.052;0.326;0
4978;0.026;0.199;0
4979;0.027;0.259;0
4980;0.047;0.358;0
4981;0.033;0.385;0
4982;0.066;0.236;0
4983;0.073;0.254;0
4984;0.171;0.29;1
4985;0.052;0.322;0
4986;0.045;0.309;0
4987;0.049;0.341;0
4988;0.047;0.254;0
4989;0.114;0.283;0
4990;0.04;0.225;0
4991;0.045;0.303;0
4992;0.051;0.221;0
4993;0.035;0.261;0
4994;0.028;0.206;0
4995;0.048;0.288;0
4996;0.022;0.253;0
4997;0.059;0.234;0
4998;0.052;0.15;0
4999;0.032;0.307;0
5000;0.065;0.263;0
5001;0.029;0.227;0
5002;0.05;0.278;0
5003;0.077;0.276;0
5004;0.019;0.223;0
5005;0.022;0.327;0
5006;0.044;0.328;0
5007;0.024;0.285;0
5008;0.024;0.442;0
5009;0.031;0.287;0
5010;0.043;0.304;0
5011;0.019;0.303;0
5012;0.056;0.264;0
5013;0.057;0.289;0
5014;0.022;0.368;0
5015;0.165;0.073;0
5016;0.055;0.236;0
5017;0.065;0.338;0
5018;0.042;0.322;0
5019;0.087;0.415;0
5020;0.053;0.398;0
5021;0.035;0.417;0
5022;0.078;0.034;0
5023;0.081;0.22;1
5024;0.159;0.137;0
5025;0.055;0.23;0
5026;0.038;0.349;0
5027;0.047;0.325;0
5028;0.047;0.265;0
5029;0.085;0.313;0
5030;0.032;0.258;0
5031;0.019;0.348;0
5032;0.014;0.226;0
5033;0.027;0.422;0
5034;0.096;0.27;0
5035;0.046;0.276;0
5036;0.041;0.377;0
5037;0.071;0.166;0
5038;0.027;0.414;0
5039;0.026;0.395;0
5040;0.05;0.207;1
5041;0.024;0.327;0
5042;0.038;0.199;1
5043;0.059;0.276;0
5044;0.079;0.201;0
5045;0.019;0.437;0
5046;0.11;0.295;0
5047;0.049;0.334;0
5048;0.031;0.227;0
5049;0.042;0.199;0
5050;0.138;0.147;0
5051;0.086;0.329;0
5052;0.05;0.139;0
5053;0.049;0.063;0
5054;0.026;0.339;0
5055;0.076;0.25;0
5056;0.041;0.174;0
5057;0.055;0.226;0
5058;0.033;0.267;0
5059;0.047;0.172;0
5060;0.03;0.216;0
5061;0.037;0.293;0
5062;0.061;0.361;0
5063;0.043;0.277;0
5064;0.034;0.346;0
5065;0.035;0.302;0
5066;0.092;0.17;0
5067;0.032;0.34;0
5068;0.065;0.294;0
5069;0.034;0.204;0
5070;0.031;0.392;0
5071;0.064;0.317;0
5072;0.037;0.244;0
5073;0.046;0.236;0
5074;0.103;0.117;0
5075;0.05;0.368;0
5076;0.03;0.315;0
5077;0.026;0.285;0
5078;0.049;0.254;0
5079;0.037;0.356;0
5080;0.025;0.188;0
5081;0.053;0.207;0
5082;0.065;0.173;0
5083;0.141;0.199;0
5084;0.073;0.349;0
5085;0.116;0.263;0
5086;0.085;0.18;0
5087;0.108;0.25;0
5088;0.048;0.225;0
5089;0.119;0.189;0
5090;0.019;0.411;0
5091;0.057;0.312;0
5092;0.071;0.25;0
5093;0.027;0.287;0
5094;0.04;0.371;0
5095;0.057;0.226;0
5096;0.056;0.197;0
5097;0.058;0.261;0
5098;0.053;0.209;0
5099;0.042;0.339;0
5100;0.082;0.254;0
5101;0.064;0.3;0
5102;0.022;0.279;0
5103;0.09;0.326;0
5104;0.021;0.353;0
5105;0.045;0.322;0
5106;0.055;0.238;0
5107;0.183;0.132;0
5108;0.107;0.24;0
5109;0.064;0.33;0
5110;0.021;0.314;0
5111;0.065;0.293;0
5112;0.04;0.246;0
5113;0.04;0.349;0
5114;0.072;0.309;0
5115;0.047;0.161;0
5116;0.024;0.205;0
5117;0.047;0.252;0
5118;0.029;0.334;0
5119;0.02;0.296;0
5120;0.053;0.131;0
5121;0.027;0.309;0
5122;0.076;0.281;0
5123;0.04;0.289;0
5124;0.067;0.423;0
5125;0.065;0.297;0
5126;0.023;0.296;0
5127;0.067;0.237;0
5128;0.018;0.319;0
5129;0.049;0.275;0
5130;0.065;0.136;0
5131;0.07;0.225;0
5132;0.06;0.285;0
5133;0.033;0.37;0
5134;0.095;0.256;0
5135;0.069;0.313;0
5136;0.061;0.365;0
5137;0.093;0.173;0
5138;0.038;0.399;0
5139;0.036;0.331;0
5140;0.048;0.453;0
5141;0.152;0.225;0
5142;0.031;0.153;0
5143;0.077;0.254;0
5144;0.061;0.182;1
5145;0.035;0.271;0
5146;0.039;0.384;0
5147;0.055;0.382;0
5148;0.05;0.387;0
5149;0.055;0.216;0
5150;0.022;0.337;0
5151;0.073;0.201;0
5152;0.043;0.259;0
5153;0.054;0.258;0
5154;0.064;0.305;0
5155;0.034;0.344;0
5156;0.097;0.31;0
5157;0.026;0.265;0
5158;0.074;0.323;0
5159;0.044;0.239;0
5160;0.027;0.233;0
5161;0.028;0.182;0
5162;0.182;0.104;0
5163;0.041;0.241;0
5164;0.111;0.199;0
5165;0.018;0.3;0
5166;0.025;0.362;0
5167;0.071;0.323;0
5168;0.031;0.258;0
5169;0.138;0.207;0
5170;0.028;0.29;0
5171;0.039;0.377;0
5172;0.042;0.405;0
5173;0.032;0.331;0
5174;0.043;0.352;0
5175;0.063;0.348;0
5176;0.012;0.342;0
5177;0.032;0.299;0
5178;0.113;0.006;1
5179;0.08;0.302;0
5180;0.081;0.355;0
5181;0.015;0.305;0
5182;0.064;0.212;0
5183;0.028;0.343;0
5184;0.025;0.303;0
5185;0.057;0.22;0
5186;0.074;0.137;0
5187;0.031;0.19;0
5188;0.031;0.288;0
5189;0.08;0.23;0
5190;0.039;0.153;0
5191;0.065;0.197;0
5192;0.165;0.189;0
5193;0.024;0.304;0
5194;0.034;0.309;0
5195;0.058;0.23;0
5196;0.053;0.154;0
5197;0.029;0.368;0
5198;0.096;0.171;0
5199;0.032;0.28;0
5200;0.076;0.321;0
5201;0.049;0.26;0
5202;0.04;0.266;0
5203;0.048;0.167;0
5204;0.072;0.262;0
5205;0.077;0.242;0
5206;0.062;0.275;0
5207;0.024;0.282;0
5208;0.087;0.226;0
5209;0.047;0.246;0
5210;0.068;0.297;0
5211;0.065;0.192;0
5212;0.078;0.275;0
5213;0.041;0.294;0
5214;0.097;0.186;0
5215;0.114;0.122;1
5216;0.052;0.227;0
5217;0.108;0.192;1
5218;0.02;0.432;0
5219;0.027;0.281;0
5220;0.031;0.259;0
5221;0.047;0.387;0
5222;0.037;0.253;0
5223;0.202;0.294;0
5224;0.064;0.28;0
5225;0.041;0.324;0
5226;0.029;0.402;0
5227;0.038;0.26;0
5228;0.041;0.393;0
5229;0.034;0.228;0
5230;0.039;0.186;0
5231;0.036;0.364;0
5232;0.064;0.295;1
5233;0.089;0.416;0
5234;0.027;0.302;0
5235;0.055;0.274;0
5236;0.019;0.26;0
5237;0.05;0.34;0
5238;0.021;0.423;0
5239;0.041;0.209;0
5240;0.067;0.146;0
5241;0.037;0.17;0
5242;0.025;0.356;0
5243;0.123;0.193;1
5244;0.052;0.387;0
5245;0.042;0.286;0
5246;0.032;0.349;0
5247;0.036;0.406;0
5248;0.059;0.364;0
5249;0.06;0.166;0
5250;0.042;0.283;0
5251;0.026;0.298;0
5252;0.085;0.122;1
5253;0.068;0.232;0
5254;0.038;0.371;0
5255;0.026;0.418;0
5256;0.019;0.395;0
5257;0.027;0.399;0
5258;0.082;0.37;0
5259;0.094;0.303;0
5260;0.068;0.314;0
5261;0.076;0.229;0
5262;0.101;0.406;0
5263;0.061;0.388;0
5264;0.058;0.286;0
5265;0.067;0.234;0
5266;0.063;0.2;0
5267;0.032;0.278;0
5268;0.054;0.226;0
5269;0.024;0.134;0
5270;0.028;0.264;0
5271;0.042;0.233;0
5272;0.086;0.193;0
5273;0.055;0.342;0
5274;0.106;0.105;0
5275;0.024;0.291;0
5276;0.068;0.186;0
5277;0.03;0.24;0
5278;0.146;0.159;0
5279;0.026;0.296;0
5280;0.05;0.384;0
5281;0.026;0.202;0
5282;0.078;0.225;0
5283;0.02;0.198;0
5284;0.023;0.421;0
5285;0.04;0.254;0
5286;0.031;0.288;0
5287;0.049;0.418;0
5288;0.188;0.286;0
5289;0.151;0.267;0
5290;0.025;0.25;0
5291;0.064;0.18;0
5292;0.12;0.329;0
5293;0.019;0.192;0
5294;0.034;0.35;0
5295;0.031;0.14;0
5296;0.023;0.287;0
5297;0.242;0.123;0
5298;0.044;0.212;0
5299;0.032;0.164;0
5300;0.072;0.191;1
5301;0.044;0.265;0
5302;0.042;0.321;0
5303;0.038;0.281;0
5304;0.035;0.331;0
5305;0.14;0.266;0
5306;0.067;0.233;0
5307;0.057;0.371;0
5308;0.033;0.216;0
5309;0.056;0.345;0
5310;0.053;0.27;0
5311;0.022;0.317;0
5312;0.107;0.207;0
5313;0.028;0.269;0
5314;0.027;0.29;0
5315;0.029;0.287;0
5316;0.029;0.311;0
5317;0.048;0.202;0
5318;0.018;0.354;0
5319;0.069;0.355;0
5320;0.032;0.185;0
5321;0.023;0.299;0
5322;0.032;0.291;0
5323;0.035;0.152;0
5324;0.08;0.172;0
5325;0.06;0.235;0
5326;0.072;0.337;0
5327;0.043;0.372;0
5328;0.043;0.103;0
5329;0.039;0.25;0
5330;0.027;0.329;0
5331;0.039;0.27;0
5332;0.043;0.221;0
5333;0.068;0.316;0
5334;0.065;0.276;0
5335;0.123;0.236;0
5336;0.137;0.187;0
5337;0.03;0.173;0
5338;0.07;0.148;1
5339;0.05;0.125;1
5340;0.02;0.335;0
5341;0.057;0.112;0
5342;0.036;0.315;0
5343;0.011;0.231;0
5344;0.013;0.291;0
5345;0.04;0.314;0
5346;0.115;0.397;0
5347;0.043;0.146;0
5348;0.017;0.407;0
5349;0.052;0.166;0
5350;0.02;0.308;0
5351;0.036;0.345;0
5352;0.05;0.284;0
5353;0.028;0.148;0
5354;0.029;0.099;0
5355;0.041;0.34;0
5356;0.022;0.32;0
5357;0.026;0.376;0
5358;0.017;0.28;0
5359;0.021;0.323;0
5360;0.046;0.392;0
5361;0.064;0.347;0
5362;0.037;0.229;0
5363;0.033;0.418;0
5364;0.022;0.209;0
5365;0.023;0.313;0
5366;0.028;0.34;0
5367;0.044;0.329;0
5368;0.048;0.365;0
5369;0.042;0.238;0
5370;0.037;0.308;0
5371;0.075;0.368;0
5372;0.034;0.374;0
5373;0.045;0.251;0
5374;0.158;0.214;0
5375;0.085;0.172;0
5376;0.07;0.18;0
5377;0.037;0.381;0
5378;0.039;0.333;0
5379;0.067;0.274;0
5380;0.058;0.331;0
5381;0.096;0.198;0
5382;0.032;0.266;0
5383;0.047;0.249;0
5384;0.033;0.282;0
5385;0.026;0.371;0
5386;0.084;0.165;0
5387;0.047;0.233;0
5388;0.031;0.264;0
5389;0.055;0.343;0
5390;0.034;0.231;0
5391;0.129;0.267;0
5392;0.086;0.334;0
5393;0.054;0.234;0
5394;0.118;0.293;0
5395;0.058;0.341;0
5396;0.028;0.304;0
5397;0.054;0.308;0
5398;0.021;0.309;0
5399;0.039;0.358;0
5400;0.043;0.347;0
5401;0.03;0.295;0
5402;0.019;0.409;0
5403;0.049;0.229;0
5404;0.074;0.184;0
5405;0.052;0.262;0
5406;0.011;0.342;0
5407;0.052;0.235;0
5408;0.031;0.167;0
5409;0.055;0.369;0
5410;0.066;0.282;0
5411;0.042;0.241;1
5412;0.021;0.366;0
5413;0.076;0.351;0
5414;0.078;0.246;0
5415;0.031;0.182;0
5416;0.038;0.245;0
5417;0.061;0.355;0
5418;0.063;0.313;0
5419;0.022;0.338;0
5420;0.037;0.27;0
5421;0.039;0.335;0
5422;0.161;0.228;0
5423;0.092;0.169;0
5424;0.023;0.269;0
5425;0.163;0.195;0
5426;0.03;0.307;1
5427;0.063;0.339;0
5428;0.027;0.365;0
5429;0.017;0.278;0
5430;0.017;0.226;0
5431;0.057;0.294;0
5432;0.064;0.217;0
5433;0.075;0.229;0
5434;0.056;0.268;0
5435;0.066;0.271;0
5436;0.113;0.134;0
5437;0.029;0.294;0
5438;0.07;0.21;0
5439;0.038;0.293;0
5440;0.218;0.229;0
5441;0.059;0.126;0
5442;0.031;0.37;0
5443;0.049;0.13;0
5444;0.042;0.211;0
5445;0.041;0.22;0
5446;0.041;0.193;0
5447;0.12;0.154;0
5448;0.018;0.353;0
5449;0.167;0.188;0
5450;0.024;0.341;0
5451;0.055;0.348;0
5452;0.035;0.208;0
